Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0pP3l0b1H6zK6nSxFarc4T,"The Garden Wheel","People Who Aren’t There Anymore","Future Islands",2024-01-26,168133,35,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:05Z,"","4AD",0.755,0.76,5,-6.709,0,0.0507,0.0662,0.533,0.247,0.723,140.01,4
spotify:track:3tP2P4KybC9wYVI8Pe41GT,"Wall Of Eyes","Wall Of Eyes","The Smile",2024-01-26,305946,49,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,"art rock","XL Recordings",0.555,0.397,0,-13.08,1,0.0372,0.709,0.88,0.101,0.536,141.716,4
spotify:track:6o2yIQVzajJjRrgICzcfAf,"Teleharmonic","Wall Of Eyes","The Smile",2024-01-26,310440,53,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,"art rock","XL Recordings",0.267,0.509,5,-12.274,0,0.0427,0.439,0.594,0.109,0.232,173.84,4
spotify:track:4WlKWgWG030Cpatn5P6uGE,"Read The Room","Wall Of Eyes","The Smile",2024-01-26,314440,46,true,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,"art rock","XL Recordings",0.557,0.721,4,-9.39,1,0.0292,0.137,0.6,0.0928,0.49,123.085,4
spotify:track:0S8AJYklLvEHIA6J2Mfirx,"Under Our Pillows","Wall Of Eyes","The Smile",2024-01-26,374040,42,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,"art rock","XL Recordings",0.232,0.605,2,-10.552,1,0.0555,0.0433,0.646,0.0791,0.216,84.904,4
spotify:track:4lTLmo9aTyMJ1SoHa63WA6,"Friend Of A Friend","Wall Of Eyes","The Smile",2024-01-26,275200,48,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,"art rock","XL Recordings",0.4,0.354,10,-10.28,1,0.0331,0.429,0.246,0.104,0.263,122.35,5
spotify:track:1AwmHLaRPX4970KLkbetPb,"I Quit","Wall Of Eyes","The Smile",2024-01-26,332053,43,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,"art rock","XL Recordings",0.493,0.521,5,-11.196,0,0.0297,0.652,0.911,0.113,0.678,170.025,4
spotify:track:1xnVnK5ZHZaGEZ166eFpNJ,"Bending Hectic","Wall Of Eyes","The Smile",2024-01-26,483973,48,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,"art rock","XL Recordings",0.286,0.477,4,-10.082,1,0.0398,0.352,0.328,0.107,0.113,114.08,4
spotify:track:7CqPRDUeEPcaAzadljKd38,"You Know Me!","Wall Of Eyes","The Smile",2024-01-26,321733,39,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:30Z,"art rock","XL Recordings",0.449,0.248,3,-14.171,1,0.0328,0.991,0.612,0.0876,0.128,120.046,4
spotify:track:4cOEg1TbLVJ7ODTU6kqFkM,"The Bell","Three Bells","Ty Segall",2024-01-26,307173,30,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City",0.41,0.548,0,-9.576,1,0.0312,0.000548,0.522,0.0611,0.3,115.25,4
spotify:track:4FyZknHKfTxbVnsvnt8BEk,"Void","Three Bells","Ty Segall",2024-01-26,403653,25,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City",0.302,0.787,9,-8.379,0,0.034,0.000635,0.664,0.148,0.156,129.289,4
spotify:track:1mP1kE4WQi9Q0wGsanVYbS,"I Hear","Three Bells","Ty Segall",2024-01-26,276346,26,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City",0.566,0.551,1,-8.886,1,0.0474,0.00127,0.208,0.18,0.634,90.029,4
spotify:track:37IbS5SNPhC72QZgwvhSU6,"Hi Dee Dee","Three Bells","Ty Segall",2024-01-26,191786,27,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City",0.579,0.661,10,-5.965,1,0.0399,0.00182,0.0213,0.0696,0.807,85.451,4
spotify:track:7GQnMMMkKwGAgUsCvmksnV,"My Best Friend","Three Bells","Ty Segall",2024-01-26,196000,33,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City",0.656,0.91,10,-7.352,1,0.0395,0.000225,0.00499,0.0474,0.97,114.774,4
spotify:track:3R0Nhnc7SvjWL5KGSTR0gw,"Reflections","Three Bells","Ty Segall",2024-01-26,242106,25,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City",0.511,0.784,5,-7.979,0,0.0276,0.000432,0.5,0.0984,0.804,88.067,4
spotify:track:17zpP9qZO2LkakPPdu4klc,"Move","Three Bells","Ty Segall",2024-01-26,195186,21,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City",0.306,0.755,7,-7.771,1,0.0393,0.0000132,0.00129,0.0529,0.678,149.669,4
spotify:track:6biapHBp7KwdjS3bVFMsjd,"Eggman","Three Bells","Ty Segall",2024-01-26,244853,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City",0.461,0.704,10,-9.044,0,0.116,0.00541,0.00763,0.608,0.591,132.98,4
spotify:track:6rFL4JHFIGiPfvdQ7mKhzI,"My Room","Three Bells","Ty Segall",2024-01-26,257200,31,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City",0.532,0.784,5,-7.911,1,0.0334,0.0000337,0.822,0.0686,0.737,120.58,4
spotify:track:6qihLSMfaLaySZh8M8PptA,"Watcher","Three Bells","Ty Segall",2024-01-26,328400,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City",0.458,0.434,8,-8.444,1,0.0316,0.0000365,0.0476,0.0977,0.659,115.223,4
spotify:track:5KnrynyEcSOIYUQZfU6FpX,"Repetition","Three Bells","Ty Segall",2024-01-26,144106,18,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City",0.436,0.526,5,-9.522,1,0.0251,0.00166,0.139,0.176,0.507,146.737,4
spotify:track:5xh0JSIH3JUta2EkHMQA7s,"To You","Three Bells","Ty Segall",2024-01-26,314600,18,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City",0.518,0.667,5,-8.644,0,0.0453,0.00279,0.834,0.31,0.84,110.817,4
spotify:track:3R5q9Q7kU3rRqJisWI1hbL,"Wait","Three Bells","Ty Segall",2024-01-26,274706,21,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City",0.378,0.517,6,-8.155,1,0.0272,0.000963,0.00227,0.0529,0.422,137.318,4
spotify:track:26DVpfyaEhMFF0sBF0DuOw,"Denée","Three Bells","Ty Segall",2024-01-26,357400,18,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City",0.43,0.62,8,-10.869,1,0.0349,0.0148,0.685,0.129,0.881,147.581,4
spotify:track:1s16fTfSjvTwvLhnTURxeJ,"What Can We Do","Three Bells","Ty Segall",2024-01-26,171720,17,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:39Z,"garage rock,neo-psychedelic,psychedelic rock","Drag City",0.768,0.452,2,-12.135,1,0.0281,0.301,0.00239,0.345,0.715,86.597,4
spotify:track:1PTicAZhKJ9K9PspzIDHz2,"Happy man's shoes","What an enormous room","TORRES",2024-01-26,207494,21,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,"art pop","Merge Records",0.613,0.485,3,-6.597,0,0.033,0.00208,0,0.146,0.607,90.007,4
spotify:track:4HCS5tXqpCWNWIoDadblHK,"Life as we don't know it","What an enormous room","TORRES",2024-01-26,105850,16,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,"art pop","Merge Records",0.495,0.865,9,-4.633,1,0.031,0.00103,0.00000247,0.161,0.562,140.034,4
spotify:track:2ysKTkeEnfE6QuHBKDolKk,"I got the fear","What an enormous room","TORRES",2024-01-26,204837,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,"art pop","Merge Records",0.639,0.416,0,-7.746,1,0.0298,0.447,0,0.177,0.662,71.523,4
spotify:track:42J3P7ZBo0EnDuMsvw42BH,"Wake to flowers","What an enormous room","TORRES",2024-01-26,178327,21,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,"art pop","Merge Records",0.341,0.581,0,-6.131,1,0.0324,0.00896,0.00000329,0.128,0.17,179.092,4
spotify:track:2VizXs8oGv4D4TBjoQvxx2,"Ugly mystery","What an enormous room","TORRES",2024-01-26,142070,14,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,"art pop","Merge Records",0.539,0.432,11,-7.613,1,0.0241,0.198,0.0079,0.149,0.223,80.032,4
spotify:track:2OAWgyHqhJZUb5iJP7xOzy,"Collect","What an enormous room","TORRES",2024-01-26,176757,28,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,"art pop","Merge Records",0.469,0.672,9,-5.803,0,0.0264,0.00103,0.000539,0.133,0.23,88.072,4
spotify:track:4L93Q922NoHM0C9SIxbwky,"Artificial limits","What an enormous room","TORRES",2024-01-26,362643,16,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,"art pop","Merge Records",0.508,0.624,8,-7.016,1,0.0322,0.0000717,0.0207,0.0925,0.0763,120.074,4
spotify:track:4qrtb8xstngeZdrNjXV7fV,"Jerk into joy","What an enormous room","TORRES",2024-01-26,278942,16,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,"art pop","Merge Records",0.588,0.644,0,-7.139,1,0.0288,0.167,0.0000309,0.0655,0.257,123.951,4
spotify:track:2CBJ9pGBAkoorS6lN2kRjv,"Forever home","What an enormous room","TORRES",2024-01-26,219089,15,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,"art pop","Merge Records",0.55,0.795,9,-5.965,1,0.03,0.00904,0.000327,0.0918,0.238,122.989,4
spotify:track:3cWGGO3N8Ky7f4hOndK6Ok,"Songbird forever","What an enormous room","TORRES",2024-01-26,275585,12,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:10:51Z,"art pop","Merge Records",0.292,0.26,2,-13.384,1,0.0313,0.979,0.431,0.0822,0.168,88.529,4
spotify:track:1kiw6IXeTauPy3L964yxoZ,"Angel","MADRA","NewDad",2024-01-26,199220,63,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,"lo-fi indie","Atlantic Records UK",0.563,0.701,3,-6.378,0,0.0285,0.00736,0.721,0.103,0.511,117.048,4
spotify:track:2mUl2MNzIO6BHCrI1QdEcj,"Sickly Sweet","MADRA","NewDad",2024-01-26,203037,53,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,"lo-fi indie","Atlantic Records UK",0.682,0.53,4,-8.366,0,0.0277,0.0279,0.415,0.28,0.724,119.967,4
spotify:track:5ON8OuNPxGE8XCXKII145q,"Where I Go","MADRA","NewDad",2024-01-26,225442,48,true,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,"lo-fi indie","Atlantic Records UK",0.438,0.662,8,-6.94,0,0.0285,0.0148,0.301,0.111,0.431,163.029,4
spotify:track:5nqbSPPpGf1WtzX9qk3ruW,"Change My Mind","MADRA","NewDad",2024-01-26,229511,45,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,"lo-fi indie","Atlantic Records UK",0.599,0.574,11,-8.36,1,0.0257,0.113,0.355,0.144,0.59,118.998,4
spotify:track:7qZ3G0HpUS0yZ3njoTL7Xr,"In My Head","MADRA","NewDad",2024-01-26,219023,40,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,"lo-fi indie","Atlantic Records UK",0.511,0.723,7,-6.401,1,0.0325,0.00525,0.0241,0.278,0.346,122.96,4
spotify:track:42nQqUIFXbKivM5A4HcQIL,"Nosebleed","MADRA","NewDad",2024-01-26,207023,42,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,"lo-fi indie","Atlantic Records UK",0.525,0.572,10,-7.568,1,0.0283,0.0198,0.308,0.105,0.328,96.985,4
spotify:track:1LiLcXmLVnmkZyuJVuJDOc,"Let Go","MADRA","NewDad",2024-01-26,253964,43,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,"lo-fi indie","Atlantic Records UK",0.672,0.593,5,-8.663,0,0.0241,0.000312,0.711,0.12,0.442,99.99,4
spotify:track:6isjxsCiPOE57WMrd8WVMM,"Dream of Me","MADRA","NewDad",2024-01-26,202104,43,true,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,"lo-fi indie","Atlantic Records UK",0.6,0.609,1,-8.241,1,0.0258,0.102,0.832,0.0975,0.664,128.044,4
spotify:track:5WpQkpPpv3gyOMPVcR5zTy,"Nightmares","MADRA","NewDad",2024-01-26,224398,44,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,"lo-fi indie","Atlantic Records UK",0.636,0.677,5,-7.483,0,0.0271,0.00682,0.0284,0.122,0.356,120.006,4
spotify:track:4rdmZrqh2uwU1Hl5Al4Xs9,"White Ribbons","MADRA","NewDad",2024-01-26,264698,42,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,"lo-fi indie","Atlantic Records UK",0.471,0.226,2,-17.203,1,0.0326,0.903,0.0115,0.11,0.115,118.056,4
spotify:track:5SLTXOG5LJYDx9HMmmqTrP,"Madra","MADRA","NewDad",2024-01-26,272613,41,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:00Z,"lo-fi indie","Atlantic Records UK",0.423,0.53,10,-6.621,1,0.0263,0.000594,0.0047,0.086,0.287,82.066,4
spotify:track:66GwviFVc8lMC9C22Ltv8H,"Throw","New Last Name","Courting",2024-01-26,262856,22,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,"post-punk","Lower Third",0.32,0.883,2,-4.694,1,0.097,0.000576,0,0.115,0.285,187.984,4
spotify:track:5hYNSmr6RM9u3Qd49Qz90n,"We Look Good Together (Big Words)","New Last Name","Courting",2024-01-26,191696,24,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,"post-punk","Lower Third",0.668,0.819,11,-5.82,1,0.0319,0.0000926,0.0000431,0.0322,0.842,127.941,4
spotify:track:54bhcy98spVnJJzfpHk7Ls,"The Hills","New Last Name","Courting",2024-01-26,295404,18,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,"post-punk","Lower Third",0.446,0.836,4,-7.849,1,0.0758,0.00911,0.000496,0.121,0.339,155.004,4
spotify:track:6UGBytzeTrYuRVoRbLasTH,"Flex","New Last Name","Courting",2024-01-26,263159,23,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,"post-punk","Lower Third",0.55,0.716,7,-4.974,1,0.0366,0.00378,0,0.1,0.525,136.94,4
spotify:track:1gRtSDQmIhQwOzUzKxmsZB,"Emily G","New Last Name","Courting",2024-01-26,347195,24,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,"post-punk","Lower Third",0.462,0.774,9,-6.137,1,0.0322,0.000083,0,0.141,0.517,136.998,4
spotify:track:1hI9iToDdEangRHpAd6nlE,"Babys","New Last Name","Courting",2024-01-26,180042,19,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,"post-punk","Lower Third",0.526,0.63,8,-7.436,1,0.052,0.0532,0.000124,0.56,0.676,179.998,4
spotify:track:4GUEDu38RFFLqv74a403kb,"The Wedding","New Last Name","Courting",2024-01-26,229689,21,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,"post-punk","Lower Third",0.647,0.738,2,-6.673,1,0.0612,0.134,0,0.0924,0.572,137.961,4
spotify:track:6dMiuXe74FjVmm8VYFV5oN,"Happy Endings","New Last Name","Courting",2024-01-26,285684,17,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,"post-punk","Lower Third",0.36,0.723,2,-6.409,1,0.0427,0.000844,0.00000964,0.114,0.479,163.926,4
spotify:track:6eTIwYWS6J6hkpn0hnTXiG,"America","New Last Name","Courting",2024-01-26,388596,18,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:07Z,"post-punk","Lower Third",0.48,0.679,2,-7.954,1,0.0338,0.00704,0.0041,0.115,0.207,126.929,4
spotify:track:10qfBhksMSlS0AMO04xMnK,"Sadness Sets Me Free","Sadness Sets Me Free","Gruff Rhys",2024-01-26,323893,22,true,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,"","Rough Trade",0.476,0.567,2,-9.947,1,0.043,0.381,0.03,0.106,0.35,130.191,4
spotify:track:3rYO8geLMcYDcQ7mZha9Ib,"Bad Friend","Sadness Sets Me Free","Gruff Rhys",2024-01-26,174213,31,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,"","Rough Trade",0.581,0.784,9,-10.175,1,0.0318,0.719,0.719,0.371,0.963,145.457,4
spotify:track:0drFirwZCpz2frsJILGmzU,"Celestial Candyfloss","Sadness Sets Me Free","Gruff Rhys",2024-01-26,238226,24,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,"","Rough Trade",0.465,0.66,0,-7.623,1,0.0361,0.611,0.0309,0.212,0.638,115.378,4
spotify:track:4iK2wkfouVzkllSmBT7yGc,"Silver Lining Lead Balloons","Sadness Sets Me Free","Gruff Rhys",2024-01-26,238426,22,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,"","Rough Trade",0.508,0.617,2,-10.4,1,0.0407,0.314,0.397,0.424,0.538,147.749,4
spotify:track:4ungaPax9OLRkOPABCpqui,"On The Far Side of the Dollar","Sadness Sets Me Free","Gruff Rhys",2024-01-26,294613,16,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,"","Rough Trade",0.457,0.308,2,-12.789,0,0.0244,0.413,0.0551,0.294,0.231,81.764,4
spotify:track:26M0qUTcJfYhw2T8SeTAiL,"They Sold My Home To Build A Skyscraper","Sadness Sets Me Free","Gruff Rhys",2024-01-26,184946,17,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,"","Rough Trade",0.639,0.915,1,-10.543,0,0.0436,0.831,0.00153,0.234,0.747,92.47,4
spotify:track:6BFdbl2HxPx9PsaGm9l16P,"Peace Signs","Sadness Sets Me Free","Gruff Rhys",2024-01-26,305360,16,true,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,"","Rough Trade",0.467,0.67,2,-8.61,1,0.0267,0.0344,0.669,0.371,0.221,106.193,4
spotify:track:3xc2Kw5pl4OpbPm7e5UaBH,"Cover Up The Cover Up","Sadness Sets Me Free","Gruff Rhys",2024-01-26,348333,15,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,"","Rough Trade",0.378,0.321,6,-12.864,1,0.0287,0.89,0.116,0.168,0.323,98.034,4
spotify:track:6UU15DwxPtiIkV2CEDbxDl,"I Tendered My Resignation","Sadness Sets Me Free","Gruff Rhys",2024-01-26,307933,13,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,"","Rough Trade",0.253,0.387,5,-12.365,1,0.0339,0.666,0.215,0.118,0.212,166.875,4
spotify:track:7w37OiBviyImXBPXQKf2ot,"I'll Keep Singing","Sadness Sets Me Free","Gruff Rhys",2024-01-26,146653,14,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:15Z,"","Rough Trade",0.511,0.881,7,-5.786,1,0.0363,0.0397,0.392,0.203,0.0377,97.461,3
spotify:track:4wnvybp8Ft6W2hGZemdSRO,"Jealous Moon","Polaroid Lovers","Sarah Jarosz",2024-01-26,264809,35,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk","Rounder",0.621,0.647,3,-7.827,0,0.0329,0.0443,0.00017,0.102,0.414,130.996,4
spotify:track:5ttsRlNd48P0mshRbEY4to,"When The Lights Go Out","Polaroid Lovers","Sarah Jarosz",2024-01-26,195887,31,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk","Rounder",0.607,0.654,2,-9.715,1,0.0332,0.545,0.00172,0.139,0.423,157.518,3
spotify:track:3cebUq89Iq26AHYYu5sLac,"Runaway Train","Polaroid Lovers","Sarah Jarosz",2024-01-26,180524,33,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk","Rounder",0.579,0.767,2,-7.289,1,0.0321,0.00116,0.00000823,0.369,0.593,125.995,4
spotify:track:6R4geQkXhYl9nMqFJT1e3Z,"The Way It Is Now","Polaroid Lovers","Sarah Jarosz",2024-01-26,226195,29,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk","Rounder",0.645,0.518,5,-13.279,1,0.0666,0.657,0.000125,0.0987,0.375,112.974,4
spotify:track:1EADPMYWwbSAGDZbWd8Z28,"Dying Ember","Polaroid Lovers","Sarah Jarosz",2024-01-26,217884,24,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk","Rounder",0.579,0.653,4,-8.383,0,0.0276,0.319,0.0115,0.0964,0.303,97.995,4
spotify:track:7js9vrXTuU3fBIG2CyU3n5,"Columbus & 89th","Polaroid Lovers","Sarah Jarosz",2024-01-26,255207,35,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk","Rounder",0.575,0.334,2,-16.134,1,0.0297,0.827,0.196,0.107,0.206,104.956,4
spotify:track:2bQZlyw6QQNYhMQdvTzkeD,"Take The High Road","Polaroid Lovers","Sarah Jarosz",2024-01-26,275460,26,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk","Rounder",0.695,0.724,10,-9.929,1,0.0415,0.343,0.00577,0.122,0.408,130.967,4
spotify:track:0F6VVziurxRUbjpE1Lzi9P,"Don’t Break Down On Me","Polaroid Lovers","Sarah Jarosz",2024-01-26,234406,27,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk","Rounder",0.526,0.341,7,-10.891,0,0.0313,0.659,0.000149,0.113,0.184,143.848,4
spotify:track:3JyTLFhh1HL1L1u0kK7LMU,"Days Can Turn Around","Polaroid Lovers","Sarah Jarosz",2024-01-26,238143,31,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk","Rounder",0.606,0.304,0,-10.676,1,0.0306,0.819,0.000275,0.102,0.457,94.147,4
spotify:track:2PVyeuw30EaMazdfeH9HGG,"Good At What I Do","Polaroid Lovers","Sarah Jarosz",2024-01-26,227075,25,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk","Rounder",0.557,0.443,10,-8.539,1,0.028,0.359,0.0254,0.107,0.221,136.116,4
spotify:track:2sjH6OdrBQeXeeUBjR1kWr,"Mezcal And Lime","Polaroid Lovers","Sarah Jarosz",2024-01-26,304409,27,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:11:26Z,"bluegrass,newgrass,americana,folk","Rounder",0.536,0.294,5,-13.885,0,0.0298,0.796,0.0138,0.116,0.217,124.009,4
spotify:track:6Ge9RrMoV65nlpjQ5YJOut,"Manning Fireworks","Manning Fireworks","MJ Lenderman",2024-09-06,179733,53,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:16:42Z,"alt country","Anti/Epitaph",0.592,0.243,7,-10.653,1,0.0251,0.7,0.00872,0.098,0.453,94.085,3
spotify:track:2zFtMNj2s82nml4wSKbtyL,"Joker Lips","Manning Fireworks","MJ Lenderman",2024-09-06,181040,57,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:16:42Z,"alt country","Anti/Epitaph",0.599,0.637,4,-8.478,0,0.0241,0.0258,0.166,0.154,0.6,89.001,4
spotify:track:0HJll1OUSh4FUrDUKG0ikX,"Rudolph","Manning Fireworks","MJ Lenderman",2024-09-06,211026,54,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:16:42Z,"alt country","Anti/Epitaph",0.471,0.603,11,-6.657,0,0.0352,0.00699,0.0502,0.129,0.766,177.98,4
spotify:track:4j2DQgFAyVuKOBFpq4vEPR,"Wristwatch","Manning Fireworks","MJ Lenderman",2024-09-06,222453,61,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:16:42Z,"alt country","Anti/Epitaph",0.524,0.7,2,-5.671,0,0.0316,0.000442,0.101,0.119,0.554,96.936,4
spotify:track:4hJ5jWbqstdYt555NhdtNk,"She's Leaving You","Manning Fireworks","MJ Lenderman",2024-09-06,278226,59,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:16:42Z,"alt country","Anti/Epitaph",0.475,0.737,5,-6.704,1,0.0321,0.00378,0.672,0.34,0.324,104.919,4
spotify:track:390va8aPXS8bx739aukb00,"Rip Torn","Manning Fireworks","MJ Lenderman",2024-09-06,212400,53,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:16:42Z,"alt country","Anti/Epitaph",0.589,0.373,7,-10.07,1,0.0243,0.359,0.0214,0.572,0.469,102.948,4
spotify:track:1ZBQPkEYHOv3LfgU6v0h0S,"You Don't Know The Shape I'm In","Manning Fireworks","MJ Lenderman",2024-09-06,216426,55,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:16:42Z,"alt country","Anti/Epitaph",0.744,0.473,6,-11.731,0,0.0312,0.582,0.0264,0.12,0.547,122.034,4
spotify:track:3dhGBLwD6HF5e1SZg7B9Hf,"On My Knees","Manning Fireworks","MJ Lenderman",2024-09-06,232066,51,false,mmr4r23xnc6oh1c77lysfbqg4,2025-01-29T01:16:42Z,"alt country","Anti/Epitaph",0.284,0.846,5,-4.621,1,0.0422,0.000543,0.758,0.131,0.686,207.969,4
